site_catid,air_monitor,start_date,year,month,ozone_8hr_ppb,pm25_avg,weekday,monitor_lat,monitor_long,sfc_wx_station,upper_air_station,temp_f_max,temp_f_avg,winddir_mode,windspd_mph_med,wind_calm,precip_in_sum,rh_avg,dewpoint_f_avg,cloud_cover_avg,overcast_height_min
27-017-7417,Fond Du Lac,2015-11-30,2015,11,NaN,10.3,1,46.713694,-92.511722,COQ,KINL,35.64,30.585416666666667,Calm,4.55,0.45454545454545453,0.0024,75.91666666666667,23.79875,0.25,1500
27-017-7417,Fond Du Lac,2015-11-30,2015,11,NaN,10.3,1,46.713694,-92.511722,COQ,KINL,35.68,30.572916666666668,Calm,4.5600000000000005,0.45454545454545453,0.0021,75.75,23.774166666666666,0.25,1500
27-017-7417,Fond Du Lac,2015-11-30,2015,12,27,NaN,1,46.713694,-92.511722,COQ,KINL,35.64,30.585416666666667,Calm,4.55,0.45454545454545453,0.0024,75.91666666666667,23.79875,0.25,1500
27-017-7417,Fond Du Lac,2015-11-30,2015,12,27,NaN,1,46.713694,-92.511722,COQ,KINL,35.68,30.572916666666668,Calm,4.5600000000000005,0.45454545454545453,0.0021,75.75,23.774166666666666,0.25,1500
27-017-7417,Fond Du Lac,2015-12-01,2015,12,20,4.3,2,46.713694,-92.511722,COQ,KINL,34.1,33.586666666666666,Calm,3.695,0.7,0.2779,92.58333333333333,31.64125,0.66,200
27-017-7417,Fond Du Lac,2015-12-01,2015,12,20,4.3,2,46.713694,-92.511722,COQ,KINL,34.09,33.58958333333333,Calm,3.6799999999999997,0.7,0.2777,92.45833333333333,31.632916666666667,0.66,200
27-017-7417,Fond Du Lac,2015-12-02,2015,12,NA,5,3,46.713694,-92.511722,COQ,KINL,36.12,33.42791666666667,Calm,4.72,0.3,0.0261,89.5,30.64125,0.39,400
27-017-7417,Fond Du Lac,2015-12-02,2015,12,NA,5,3,46.713694,-92.511722,COQ,KINL,36.11,33.424166666666665,Calm,4.75,0.3,0.0266,89.54166666666667,30.63625,0.39,400
27-017-7417,Fond Du Lac,2015-12-03,2015,12,22,9,4,46.713694,-92.511722,COQ,KINL,34.35,29.083333333333332,SW,6.220000000000001,0,0,86.5,25.453333333333333,0.06,100
27-017-7417,Fond Du Lac,2015-12-03,2015,12,22,9,4,46.713694,-92.511722,COQ,KINL,34.32,29.068333333333335,SW,6.220000000000001,0,0,86.54166666666667,25.45625,0.06,100
27-017-7417,Fond Du Lac,2015-12-04,2015,12,26,12.2,5,46.713694,-92.511722,COQ,KINL,41.63,30.619583333333335,S,5.7,0.1,0,78.08333333333333,24.1775,0,4e4
27-017-7417,Fond Du Lac,2015-12-04,2015,12,26,12.2,5,46.713694,-92.511722,COQ,KINL,41.58,30.58833333333333,S,5.68,0.1,0,78.125,24.157916666666665,0,4e4
27-017-7417,Fond Du Lac,2015-12-05,2015,12,26,7.7,6,46.713694,-92.511722,COQ,KINL,43.17,38.84791666666667,S,9.844999999999999,0,0,77.20833333333333,32.27791666666667,0.1,1e3
27-017-7417,Fond Du Lac,2015-12-05,2015,12,26,7.7,6,46.713694,-92.511722,COQ,KINL,43.16,38.829166666666666,S,9.82,0,0,77.16666666666667,32.251666666666665,0.1,1e3
27-017-7417,Fond Du Lac,2015-12-06,2015,12,21,11.1,0,46.713694,-92.511722,COQ,KINL,37.3,33.6525,Calm,5.055,0.4,0,91.29166666666667,31.374583333333334,0.21,200
27-017-7417,Fond Du Lac,2015-12-06,2015,12,21,11.1,0,46.713694,-92.511722,COQ,KINL,37.28,33.625,Calm,5.055,0.4,0,91.375,31.35875,0.22,200
27-017-7417,Fond Du Lac,2015-12-07,2015,12,18,9,1,46.713694,-92.511722,COQ,KINL,37.22,31.487916666666667,Calm,5.17,0.4,0,88.45833333333333,28.320416666666667,0.09,200
27-017-7417,Fond Du Lac,2015-12-07,2015,12,18,9,1,46.713694,-92.511722,COQ,KINL,37.19,31.455416666666665,Calm,5.155,0.4,0,88.375,28.2875,0.09,200
27-017-7417,Fond Du Lac,2015-12-08,2015,12,15,8.6,2,46.713694,-92.511722,COQ,KINL,41,35.10791666666667,S,5.535,0.3,0,85.08333333333333,30.865833333333335,0.14,200
27-017-7417,Fond Du Lac,2015-12-08,2015,12,15,8.6,2,46.713694,-92.511722,COQ,KINL,41,35.08708333333333,S,5.585,0.3,0,85.08333333333333,30.83791666666667,0.14,200
27-017-7417,Fond Du Lac,2015-12-09,2015,12,17,6.9,3,46.713694,-92.511722,COQ,KINL,40.99,35.65125,Calm,5.869999999999999,0.4,0,81.66666666666667,30.374583333333334,0.15,7e3
27-017-7417,Fond Du Lac,2015-12-09,2015,12,17,6.9,3,46.713694,-92.511722,COQ,KINL,40.99,35.635,Calm,5.885,0.4,0,81.625,30.342916666666667,0.16,7e3
27-017-7417,Fond Du Lac,2015-12-10,2015,12,10,5.2,4,46.713694,-92.511722,COQ,KINL,39.36,37.678333333333335,Calm,4.82,0.7,0.3244,93.33333333333333,35.91,0.34,100
27-017-7417,Fond Du Lac,2015-12-10,2015,12,10,5.2,4,46.713694,-92.511722,COQ,KINL,39.33,37.65208333333334,Calm,4.83,0.7,0.3268,93.375,35.89125,0.34,100
27-017-7417,Fond Du Lac,2015-12-11,2015,12,10,3,5,46.713694,-92.511722,COQ,KINL,34.36,34.07833333333333,Calm,6.175000000000001,0.5,0,88.5,31.03125,0.94,400
27-017-7417,Fond Du Lac,2015-12-11,2015,12,10,3,5,46.713694,-92.511722,COQ,KINL,34.33,34.06375,Calm,6.25,0.5,0,88.5,31.01,0.94,400
27-017-7417,Fond Du Lac,2015-12-12,2015,12,16,2.9,6,46.713694,-92.511722,COQ,KINL,37,35.555,E,7.515000000000001,0.1,0,90.83333333333333,33.15125,0.45,400
27-017-7417,Fond Du Lac,2015-12-12,2015,12,16,2.9,6,46.713694,-92.511722,COQ,KINL,37,35.552083333333336,E,7.52,0.1,0,90.875,33.15125,0.45,400
27-017-7417,Fond Du Lac,2015-12-13,2015,12,18,2.1,0,46.713694,-92.511722,COQ,KINL,37.11,35.97708333333333,NE,10.07,0,0.14429999999999998,94.04166666666667,34.46041666666667,0.95,100
27-017-7417,Fond Du Lac,2015-12-13,2015,12,18,2.1,0,46.713694,-92.511722,COQ,KINL,37.1,35.973333333333336,NE,10.030000000000001,0,0.1455,94.20833333333333,34.46041666666667,0.96,100
27-017-7417,Fond Du Lac,2015-12-14,2015,12,26,2.4,1,46.713694,-92.511722,COQ,KINL,34.06,30.423333333333332,N,11.84,0,0.0013,87.20833333333333,27.075833333333332,0.83,900
27-017-7417,Fond Du Lac,2015-12-14,2015,12,26,2.4,1,46.713694,-92.511722,COQ,KINL,34.05,30.390833333333333,N,11.765,0,0.0012,87.20833333333333,27.047916666666666,0.83,900
27-017-7417,Fond Du Lac,2015-12-15,2015,12,28,2.9,2,46.713694,-92.511722,COQ,KINL,30.44,27.97625,E,7.555,0,0.003,89.875,25.365833333333335,0.86,600
27-017-7417,Fond Du Lac,2015-12-15,2015,12,28,2.9,2,46.713694,-92.511722,COQ,KINL,30.4,27.946666666666665,E,7.51,0,0.0029,89.875,25.348333333333333,0.86,600
27-017-7417,Fond Du Lac,2015-12-16,2015,12,NA,3.2,3,46.713694,-92.511722,COQ,KINL,33.99,31.45,E,8.8,0.2,0.2354,91.04166666666667,29.133333333333333,0.72,200
27-017-7417,Fond Du Lac,2015-12-16,2015,12,NA,3.2,3,46.713694,-92.511722,COQ,KINL,33.99,31.43125,E,8.795,0.2,0.2367,91.04166666666667,29.110416666666666,0.72,200
27-017-7417,Fond Du Lac,2015-12-17,2015,12,26,4.5,4,46.713694,-92.511722,COQ,KINL,25.11,20.419583333333332,W,11.865,0,0,82.08333333333333,15.810833333333333,0.33,1300
27-017-7417,Fond Du Lac,2015-12-17,2015,12,26,4.5,4,46.713694,-92.511722,COQ,KINL,25.1,20.36875,W,11.8,0,0,82.25,15.787916666666666,0.33,1300
27-017-7417,Fond Du Lac,2015-12-18,2015,12,28,3.2,5,46.713694,-92.511722,COQ,KINL,14.59,11.320416666666667,W,10.77,0,0,72.75,4.27875,0.35,2e3
27-017-7417,Fond Du Lac,2015-12-18,2015,12,28,3.2,5,46.713694,-92.511722,COQ,KINL,14.54,11.2675,W,10.79,0,0,72.79166666666667,4.2275,0.35,2e3
27-017-7417,Fond Du Lac,2015-12-19,2015,12,22,4.5,6,46.713694,-92.511722,COQ,KINL,18.72,11.023333333333333,W,7.26,0.2,0,77,5.2195833333333335,0.06,1300
27-017-7417,Fond Du Lac,2015-12-19,2015,12,22,4.5,6,46.713694,-92.511722,COQ,KINL,18.66,10.97125,W,7.289999999999999,0.2,0,77.04166666666667,5.184166666666667,0.06,1300
27-017-7417,Fond Du Lac,2015-12-20,2015,12,17,8.2,0,46.713694,-92.511722,COQ,KINL,28.36,24.629583333333333,Calm,4.955,1,0,86.25,21.05291666666667,0.31,500
27-017-7417,Fond Du Lac,2015-12-20,2015,12,17,8.2,0,46.713694,-92.511722,COQ,KINL,28.33,24.580833333333334,Calm,4.965,1,0,86.33333333333333,21.030833333333334,0.31,500
27-017-7417,Fond Du Lac,2015-12-21,2015,12,24,5.7,1,46.713694,-92.511722,COQ,KINL,27.35,24.69,N,6.4350000000000005,0.4,0,88.41666666666667,21.759166666666665,0.5,300
27-017-7417,Fond Du Lac,2015-12-21,2015,12,24,5.7,1,46.713694,-92.511722,COQ,KINL,27.32,24.655833333333334,N,6.4399999999999995,0.4,0,88.45833333333333,21.736666666666665,0.5,300
27-017-7417,Fond Du Lac,2015-12-22,2015,12,16,5.4,2,46.713694,-92.511722,COQ,KINL,34.07,28.207916666666666,SE,5.83,0.1,0,92.66666666666667,26.33375,0.62,300
27-017-7417,Fond Du Lac,2015-12-22,2015,12,16,5.4,2,46.713694,-92.511722,COQ,KINL,34.07,28.160416666666666,SE,5.845,0.1,0,92.75,26.313333333333333,0.62,300
27-017-7417,Fond Du Lac,2015-12-23,2015,12,19,8.6,3,46.713694,-92.511722,COQ,KINL,34.22,32.97083333333333,Calm,5.755,0.8,0.0509,89.79166666666667,30.292916666666667,0.56,100
27-017-7417,Fond Du Lac,2015-12-23,2015,12,19,8.6,3,46.713694,-92.511722,COQ,KINL,34.2,32.969166666666666,Calm,5.685,0.8,0.051,89.75,30.294583333333332,0.56,100
27-017-7417,Fond Du Lac,2015-12-24,2015,12,25,3.7,4,46.713694,-92.511722,COQ,KINL,25.54,20.395833333333332,W,11.605,0.1,0,84.16666666666667,16.37708333333333,0.28,1e3
27-017-7417,Fond Du Lac,2015-12-24,2015,12,25,3.7,4,46.713694,-92.511722,COQ,KINL,25.5,20.360416666666666,W,11.565,0.1,0,84.29166666666667,16.379583333333333,0.28,1e3
27-017-7417,Fond Du Lac,2015-12-25,2015,12,19,11.2,5,46.713694,-92.511722,COQ,KINL,27.16,22.685,Calm,3.0700000000000003,1,0,86.04166666666667,19.167916666666667,0.58,700
27-017-7417,Fond Du Lac,2015-12-25,2015,12,19,11.2,5,46.713694,-92.511722,COQ,KINL,27.15,22.66375,Calm,3.085,1,0,86.16666666666667,19.147083333333335,0.58,700
27-017-7417,Fond Du Lac,2015-12-26,2015,12,20,7.5,6,46.713694,-92.511722,COQ,KINL,28.2,26.062916666666666,Calm,7.07,0.2,0.0808,90.95833333333333,23.8025,0.6,600
27-017-7417,Fond Du Lac,2015-12-26,2015,12,20,7.5,6,46.713694,-92.511722,COQ,KINL,28.19,26.047083333333333,Calm,7.12,0.2,0.0804,91.04166666666667,23.81125,0.6,600
27-017-7417,Fond Du Lac,2015-12-27,2015,12,23,5,0,46.713694,-92.511722,COQ,KINL,19.53,11.697083333333333,NW,6.390000000000001,0.3,0,76.54166666666667,5.68625,0.11,900
27-017-7417,Fond Du Lac,2015-12-27,2015,12,23,5,0,46.713694,-92.511722,COQ,KINL,19.48,11.6625,NW,6.4,0.3,0,76.5,5.65625,0.11,900
27-017-7417,Fond Du Lac,2015-12-28,2015,12,32,4.2,1,46.713694,-92.511722,COQ,KINL,25.1,17.98375,E,13.39,0.1,0,78.54166666666667,12.346666666666668,0.2,1e3
27-017-7417,Fond Du Lac,2015-12-28,2015,12,32,4.2,1,46.713694,-92.511722,COQ,KINL,25.1,17.969166666666666,E,13.379999999999999,0.1,0,78.5,12.32875,0.2,1e3
27-017-7417,Fond Du Lac,2015-12-29,2015,12,26,3.6,2,46.713694,-92.511722,COQ,KINL,26.61,18.140416666666667,N,8.04,0,0,80.25,13.032083333333333,0.15,700
27-017-7417,Fond Du Lac,2015-12-29,2015,12,26,3.6,2,46.713694,-92.511722,COQ,KINL,26.65,18.094166666666666,N,8.09,0,0,80.25,12.995416666666667,0.16,700
27-017-7417,Fond Du Lac,2015-12-30,2015,12,NaN,5.5,3,46.713694,-92.511722,COQ,KINL,21.31,17.655833333333334,Calm,3.215,0.8,0,80.625,12.625833333333334,0.19,300
27-017-7417,Fond Du Lac,2015-12-30,2015,12,NaN,5.5,3,46.713694,-92.511722,COQ,KINL,21.28,17.62625,Calm,3.1950000000000003,0.8,0,80.625,12.595,0.19,300
27-017-7417,Fond Du Lac,2015-12-31,2015,12,25,8.2,4,46.713694,-92.511722,COQ,KINL,18.33,17.4575,W,6.98,0.3,0,77.95833333333333,11.73,0.33,800
27-017-7417,Fond Du Lac,2015-12-31,2015,12,25,8.2,4,46.713694,-92.511722,COQ,KINL,18.3,17.445416666666667,W,6.99,0.3,0,78.04166666666667,11.708333333333334,0.33,800
