site_catid,air_monitor,start_date,year,month,ozone_8hr_ppb,pm25_avg,weekday,monitor_lat,monitor_long,sfc_wx_station,upper_air_station,temp_f_max,temp_f_avg,winddir_mode,windspd_mph_med,wind_calm,precip_in_sum,rh_avg,dewpoint_f_avg,cloud_cover_avg,overcast_height_min
27-017-7416,Fond Du Lac,2014-04-01,2014,4,37,NaN,2,46.70527,-92.52377,COQ,KINL,33.44,23.73,NW,14.98,0,0.1322,75.83333333333333,16.982499999999998,0.17,100
27-017-7416,Fond Du Lac,2014-04-01,2014,4,37,NaN,2,46.70527,-92.52377,COQ,KINL,33.5,23.718333333333334,NW,15.094999999999999,0,0.1331,75.79166666666667,16.98125,0.17,100
27-017-7416,Fond Du Lac,2014-04-02,2014,4,44,NaN,3,46.70527,-92.52377,COQ,KINL,37.04,25.170416666666668,Calm,4.8,0.7142857142857143,0,60.083333333333336,12.0175,0,11e3
27-017-7416,Fond Du Lac,2014-04-02,2014,4,44,NaN,3,46.70527,-92.52377,COQ,KINL,37.03,25.170416666666668,Calm,4.82,0.7142857142857143,0,59.875,11.963333333333333,0,11e3
27-017-7416,Fond Du Lac,2014-04-03,2014,4,45,NaN,4,46.70527,-92.52377,COQ,KINL,30.28,27.71291666666667,E,11.715,0,0.041,69.29166666666667,18.61125,0.33,100
27-017-7416,Fond Du Lac,2014-04-03,2014,4,45,NaN,4,46.70527,-92.52377,COQ,KINL,30.25,27.6675,E,11.675,0,0.0399,69.20833333333333,18.541249999999998,0.33,100
27-017-7416,Fond Du Lac,2014-04-04,2014,4,52,NaN,5,46.70527,-92.52377,COQ,KINL,37.58,29.9875,N,12.13,0.07142857142857142,0.0314,77.75,23.4325,0.16,600
27-017-7416,Fond Du Lac,2014-04-04,2014,4,52,NaN,5,46.70527,-92.52377,COQ,KINL,37.53,29.939166666666665,N,12.135,0.07142857142857142,0.0286,77.83333333333333,23.430833333333332,0.16,600
27-017-7416,Fond Du Lac,2014-04-05,2014,4,50,NaN,6,46.70527,-92.52377,COQ,KINL,44.66,32.910833333333336,S,7.680000000000001,0.21428571428571427,0,66.75,22.31458333333333,0,5e3
27-017-7416,Fond Du Lac,2014-04-05,2014,4,50,NaN,6,46.70527,-92.52377,COQ,KINL,44.7,32.905833333333334,S,7.765,0.21428571428571427,0,66.79166666666667,22.288333333333334,0,5e3
27-017-7416,Fond Du Lac,2014-04-06,2014,4,51,NaN,0,46.70527,-92.52377,COQ,KINL,48.82,40.67875,Calm,4.08,0.7142857142857143,0,65.66666666666667,29.54125,0.04,5e3
27-017-7416,Fond Du Lac,2014-04-06,2014,4,51,NaN,0,46.70527,-92.52377,COQ,KINL,48.9,40.71625,Calm,4.175,0.7142857142857143,0,65.45833333333333,29.5,0.04,5e3
27-017-7416,Fond Du Lac,2014-04-07,2014,4,48,NaN,1,46.70527,-92.52377,COQ,KINL,50.91,37.915,Calm,3.5199999999999996,0.5,0.0028,76.79166666666667,30.155416666666667,0.12,100
27-017-7416,Fond Du Lac,2014-04-07,2014,4,48,NaN,1,46.70527,-92.52377,COQ,KINL,51,37.90958333333334,Calm,3.5300000000000002,0.5,0.0018,76.70833333333333,30.114583333333336,0.12,100
27-017-7416,Fond Du Lac,2014-04-08,2014,4,46,NaN,2,46.70527,-92.52377,COQ,KINL,45.15,38.06041666666667,NW,10.379999999999999,0,0,58.791666666666664,23.868333333333332,0.02,5e3
27-017-7416,Fond Du Lac,2014-04-08,2014,4,46,NaN,2,46.70527,-92.52377,COQ,KINL,45.13,38.05,NW,10.445,0,0,58.666666666666664,23.821666666666665,0.02,5e3
27-017-7416,Fond Du Lac,2014-04-09,2014,4,46,NaN,3,46.70527,-92.52377,COQ,KINL,55.32,43.95125,S,7.65,0.07142857142857142,0.0067,52.666666666666664,27.133333333333333,0.02,8e3
27-017-7416,Fond Du Lac,2014-04-09,2014,4,46,NaN,3,46.70527,-92.52377,COQ,KINL,55.28,43.94416666666667,S,7.63,0.07142857142857142,0.0061,52.583333333333336,27.067916666666665,0.02,8e3
27-017-7416,Fond Du Lac,2014-04-10,2014,4,41,NaN,4,46.70527,-92.52377,COQ,KINL,51.65,45.04291666666666,W,13.030000000000001,0.07142857142857142,0,47.041666666666664,24.826666666666668,0,7500
27-017-7416,Fond Du Lac,2014-04-10,2014,4,41,NaN,4,46.70527,-92.52377,COQ,KINL,51.68,45.040416666666665,W,13.09,0.07142857142857142,0,46.916666666666664,24.754583333333333,0,7500
27-017-7416,Fond Du Lac,2014-04-11,2014,4,47,NaN,5,46.70527,-92.52377,COQ,KINL,54.07,44.635,Calm,4.825,0.21428571428571427,0,48.083333333333336,25.164583333333333,0.01,7e3
27-017-7416,Fond Du Lac,2014-04-11,2014,4,47,NaN,5,46.70527,-92.52377,COQ,KINL,54.05,44.6625,Calm,4.85,0.21428571428571427,0,47.916666666666664,25.07125,0.01,7e3
27-017-7416,Fond Du Lac,2014-04-12,2014,4,37,NaN,6,46.70527,-92.52377,COQ,KINL,42.51,36.17458333333333,E,9.795,0,0.08810000000000001,82.95833333333333,31.098333333333333,0.41,100
27-017-7416,Fond Du Lac,2014-04-12,2014,4,37,NaN,6,46.70527,-92.52377,COQ,KINL,42.55,36.165416666666665,E,9.78,0,0.0871,82.875,31.08125,0.41,100
27-017-7416,Fond Du Lac,2014-04-13,2014,4,39,NaN,0,46.70527,-92.52377,COQ,KINL,37.35,33.84,NW,13.76,0,0,78.79166666666667,27.607083333333332,0.27,100
27-017-7416,Fond Du Lac,2014-04-13,2014,4,39,NaN,0,46.70527,-92.52377,COQ,KINL,37.32,33.82375,NW,13.870000000000001,0,0,78.75,27.596666666666668,0.27,100
27-017-7416,Fond Du Lac,2014-04-14,2014,4,41,NaN,1,46.70527,-92.52377,COQ,KINL,30.08,26.171666666666667,NW,14.265,0,0,52.375,10.497083333333332,0.07,2500
27-017-7416,Fond Du Lac,2014-04-14,2014,4,41,NaN,1,46.70527,-92.52377,COQ,KINL,30.07,26.138333333333332,NW,14.345,0,0,52.375,10.477083333333333,0.07,2500
27-017-7416,Fond Du Lac,2014-04-15,2014,4,42,NaN,2,46.70527,-92.52377,COQ,KINL,30.51,22.4325,Calm,6.095,0.5714285714285714,0,43.291666666666664,1.7462499999999999,0.01,4e4
27-017-7416,Fond Du Lac,2014-04-15,2014,4,42,NaN,2,46.70527,-92.52377,COQ,KINL,30.46,22.402083333333334,Calm,6.08,0.5,0,43.25,1.6504166666666666,0.01,4e4
27-017-7416,Fond Du Lac,2014-04-16,2014,4,45,NaN,3,46.70527,-92.52377,COQ,KINL,27.23,26.330000000000002,E,14.075,0,0.0385,72.45833333333333,17.8175,0.3,300
27-017-7416,Fond Du Lac,2014-04-16,2014,4,45,NaN,3,46.70527,-92.52377,COQ,KINL,27.21,26.311666666666667,E,14.085,0,0.0341,72.33333333333333,17.77,0.3,300
27-017-7416,Fond Du Lac,2014-04-17,2014,4,45,NaN,4,46.70527,-92.52377,COQ,KINL,37.28,30.531666666666666,N,9.190000000000001,0.14285714285714285,0.006,75.625,23.2425,0.17,400
27-017-7416,Fond Du Lac,2014-04-17,2014,4,45,NaN,4,46.70527,-92.52377,COQ,KINL,37.24,30.487916666666667,N,9.135,0.14285714285714285,0.0055,75.75,23.229583333333334,0.17,400
27-017-7416,Fond Du Lac,2014-04-18,2014,4,47,NaN,5,46.70527,-92.52377,COQ,KINL,39.6,31.425833333333333,E,6.11,0.21428571428571427,0,61.958333333333336,18.2925,0.01,8e3
27-017-7416,Fond Du Lac,2014-04-18,2014,4,47,NaN,5,46.70527,-92.52377,COQ,KINL,39.51,31.365416666666665,E,6.15,0.21428571428571427,0,61.75,18.18875,0.01,8e3
27-017-7416,Fond Du Lac,2014-04-19,2014,4,44,NaN,6,46.70527,-92.52377,COQ,KINL,47.82,38.16708333333333,SE,8.615,0.07142857142857142,0.0282,68.95833333333333,28.6075,0.1,4e3
27-017-7416,Fond Du Lac,2014-04-19,2014,4,44,NaN,6,46.70527,-92.52377,COQ,KINL,47.79,38.12416666666667,SE,8.6,0.07142857142857142,0.0275,68.875,28.527916666666666,0.1,4e3
27-017-7416,Fond Du Lac,2014-04-20,2014,4,46,NaN,0,46.70527,-92.52377,COQ,KINL,65.24,48.18416666666666,Calm,2.895,0.7857142857142857,0,56.958333333333336,29.832083333333333,0,4e4
27-017-7416,Fond Du Lac,2014-04-20,2014,4,46,NaN,0,46.70527,-92.52377,COQ,KINL,65.29,48.24541666666667,Calm,2.9050000000000002,0.7857142857142857,0,56.833333333333336,29.73,0,4e4
27-017-7416,Fond Du Lac,2014-04-21,2014,4,45,NaN,1,46.70527,-92.52377,COQ,KINL,60.44,47.77583333333333,NW,9.545,0.07142857142857142,0,51.25,29.961666666666666,0.01,1400
27-017-7416,Fond Du Lac,2014-04-21,2014,4,45,NaN,1,46.70527,-92.52377,COQ,KINL,60.49,47.812916666666666,NW,9.585,0.07142857142857142,0,50.916666666666664,29.89,0.01,1400
27-017-7416,Fond Du Lac,2014-04-22,2014,4,49,NaN,2,46.70527,-92.52377,COQ,KINL,53.82,40.750416666666666,NW,6.3149999999999995,0.14285714285714285,0,50.916666666666664,21.729166666666668,0,4e4
27-017-7416,Fond Du Lac,2014-04-22,2014,4,49,NaN,2,46.70527,-92.52377,COQ,KINL,53.84,40.735,NW,6.380000000000001,0.14285714285714285,0,50.708333333333336,21.649166666666666,0,4e4
27-017-7416,Fond Du Lac,2014-04-23,2014,4,43,NaN,3,46.70527,-92.52377,COQ,KINL,49.37,38.257083333333334,E,5.975,0.14285714285714285,0.0391,61.666666666666664,25.274166666666666,0.02,1400
27-017-7416,Fond Du Lac,2014-04-23,2014,4,43,NaN,3,46.70527,-92.52377,COQ,KINL,49.41,38.247083333333336,E,5.975,0.14285714285714285,0.038,61.5,25.214583333333334,0.02,1400
27-017-7416,Fond Du Lac,2014-04-24,2014,4,42,NaN,4,46.70527,-92.52377,COQ,KINL,36.16,34.82083333333333,E,9.34,0.07142857142857142,0.255,93.5,33.16041666666667,1,400
27-017-7416,Fond Du Lac,2014-04-24,2014,4,42,NaN,4,46.70527,-92.52377,COQ,KINL,36.14,34.81916666666667,E,9.325,0.07142857142857142,0.2538,93.625,33.165,1,400
27-017-7416,Fond Du Lac,2014-04-25,2014,4,37,NaN,5,46.70527,-92.52377,COQ,KINL,43.52,37.13875,Calm,6.015,0.07142857142857142,0.0182,81.54166666666667,31.699583333333333,0.25,1600
27-017-7416,Fond Du Lac,2014-04-25,2014,4,37,NaN,5,46.70527,-92.52377,COQ,KINL,43.46,37.125,Calm,6.01,0.07142857142857142,0.018600000000000002,81.375,31.68166666666667,0.25,1600
27-017-7416,Fond Du Lac,2014-04-26,2014,4,41,NaN,6,46.70527,-92.52377,COQ,KINL,41.37,34.70791666666667,E,10.4,0,0,74.875,27.2175,0.04,1400
27-017-7416,Fond Du Lac,2014-04-26,2014,4,41,NaN,6,46.70527,-92.52377,COQ,KINL,41.31,34.67375,E,10.465,0,0,74.95833333333333,27.174583333333334,0.04,1400
27-017-7416,Fond Du Lac,2014-04-27,2014,4,40,NaN,0,46.70527,-92.52377,COQ,KINL,34.51,33.15083333333333,E,15.57,0,0.0916,74.75,25.84875,0.25,1200
27-017-7416,Fond Du Lac,2014-04-27,2014,4,40,NaN,0,46.70527,-92.52377,COQ,KINL,34.46,33.10916666666667,E,15.67,0,0.0897,74.70833333333333,25.792083333333334,0.26,1200
27-017-7416,Fond Du Lac,2014-04-28,2014,4,41,NaN,1,46.70527,-92.52377,COQ,KINL,38.94,35.53666666666667,E,19.87,0,0.2462,79.625,29.807916666666667,0.54,400
27-017-7416,Fond Du Lac,2014-04-28,2014,4,41,NaN,1,46.70527,-92.52377,COQ,KINL,38.96,35.50125,E,19.905,0,0.2481,79.58333333333333,29.79083333333333,0.54,400
27-017-7416,Fond Du Lac,2014-04-29,2014,4,35,NaN,2,46.70527,-92.52377,COQ,KINL,39.18,36.99333333333333,NE,15.09,0,0.089,75,29.411666666666665,0.13,800
27-017-7416,Fond Du Lac,2014-04-29,2014,4,35,NaN,2,46.70527,-92.52377,COQ,KINL,39.16,36.98583333333333,NE,15.045,0,0.0892,75.08333333333333,29.411666666666665,0.13,800
27-017-7416,Fond Du Lac,2014-04-30,2014,4,24,NaN,3,46.70527,-92.52377,COQ,KINL,39.03,36.848333333333336,N,9.68,0,0.2002,93.29166666666667,35.06666666666666,1,600
27-017-7416,Fond Du Lac,2014-04-30,2014,4,24,NaN,3,46.70527,-92.52377,COQ,KINL,39.03,36.837916666666665,N,9.705,0,0.2008,93.375,35.07,1,600
27-017-7416,Fond Du Lac,2014-05-01,2014,5,25,NaN,4,46.70527,-92.52377,COQ,KINL,44.93,40.195,NW,11.129999999999999,0,0.09230000000000001,85.54166666666667,36.01625,0.66,400
27-017-7416,Fond Du Lac,2014-05-01,2014,5,25,NaN,4,46.70527,-92.52377,COQ,KINL,44.94,40.19625,NW,11.215,0,0.0923,85.54166666666667,36.03125,0.66,400
27-017-7416,Fond Du Lac,2014-05-02,2014,5,43,NaN,5,46.70527,-92.52377,COQ,KINL,51.51,43.312916666666666,Calm,3.745,0.6875,0.0024,77.45833333333333,36.330416666666665,0.23,2300
27-017-7416,Fond Du Lac,2014-05-02,2014,5,43,NaN,5,46.70527,-92.52377,COQ,KINL,51.55,43.29708333333333,Calm,3.785,0.6875,0.002,77.41666666666667,36.316250000000004,0.23,2300
27-017-7416,Fond Du Lac,2014-05-03,2014,5,37,NaN,6,46.70527,-92.52377,COQ,KINL,53.47,44.615833333333335,NW,12.035,0,0,58.666666666666664,29.854166666666668,0.3,1600
27-017-7416,Fond Du Lac,2014-05-03,2014,5,37,NaN,6,46.70527,-92.52377,COQ,KINL,53.52,44.61708333333333,NW,12.135000000000002,0,0,58.583333333333336,29.805,0.3,1600
27-017-7416,Fond Du Lac,2014-05-04,2014,5,43,NaN,0,46.70527,-92.52377,COQ,KINL,53.27,42.40083333333333,NW,6.585,0.4375,0,53.125,24.635833333333334,0.07,6e3
27-017-7416,Fond Du Lac,2014-05-04,2014,5,43,NaN,0,46.70527,-92.52377,COQ,KINL,53.33,42.416666666666664,NW,6.630000000000001,0.4375,0,52.916666666666664,24.5275,0.07,6e3
27-017-7416,Fond Du Lac,2014-05-05,2014,5,34,NaN,1,46.70527,-92.52377,COQ,KINL,47.99,40.654583333333335,E,6.635,0,0.0379,77.66666666666667,33.92,0.24,800
27-017-7416,Fond Du Lac,2014-05-05,2014,5,34,NaN,1,46.70527,-92.52377,COQ,KINL,47.95,40.61875,E,6.675000000000001,0,0.0382,77.83333333333333,33.91125,0.24,800
27-017-7416,Fond Du Lac,2014-05-06,2014,5,38,NaN,2,46.70527,-92.52377,COQ,KINL,46.82,40.6525,E,9.165,0,9e-4,75.5,33.111666666666665,0.13,300
27-017-7416,Fond Du Lac,2014-05-06,2014,5,38,NaN,2,46.70527,-92.52377,COQ,KINL,46.71,40.615,E,9.16,0,8e-4,75.54166666666667,33.07541666666667,0.13,300
27-017-7416,Fond Du Lac,2014-05-07,2014,5,42,NaN,3,46.70527,-92.52377,COQ,KINL,54.55,44.14,E,11.125,0.0625,0.2344,70.45833333333333,34.57083333333333,0.18,900
27-017-7416,Fond Du Lac,2014-05-07,2014,5,42,NaN,3,46.70527,-92.52377,COQ,KINL,54.57,44.12625,E,11.115,0.0625,0.2359,70.33333333333333,34.53208333333333,0.18,900
27-017-7416,Fond Du Lac,2014-05-08,2014,5,34,NaN,4,46.70527,-92.52377,COQ,KINL,45.9,43.10875,E,5.865,0.25,0.598,91,40.624583333333334,0.53,200
27-017-7416,Fond Du Lac,2014-05-08,2014,5,34,NaN,4,46.70527,-92.52377,COQ,KINL,45.89,43.089166666666664,E,5.85,0.25,0.5973,90.95833333333333,40.605,0.53,200
27-017-7416,Fond Du Lac,2014-05-09,2014,5,26,NaN,5,46.70527,-92.52377,COQ,KINL,45.19,42.794583333333335,W,7.525,0.25,0.0548,91.125,40.35208333333333,0.32,100
27-017-7416,Fond Du Lac,2014-05-09,2014,5,26,NaN,5,46.70527,-92.52377,COQ,KINL,45.17,42.7775,W,7.585000000000001,0.25,0.0518,91.20833333333333,40.35166666666667,0.32,100
27-017-7416,Fond Du Lac,2014-05-10,2014,5,49,NaN,6,46.70527,-92.52377,COQ,KINL,64.75,51.57875,Calm,5.505,0.4375,0.0053,54.958333333333336,32.7975,0.04,4e4
27-017-7416,Fond Du Lac,2014-05-10,2014,5,49,NaN,6,46.70527,-92.52377,COQ,KINL,64.68,51.54375,Calm,5.51,0.4375,0.0051,55,32.74583333333333,0.04,4e4
27-017-7416,Fond Du Lac,2014-05-11,2014,5,45,NaN,0,46.70527,-92.52377,COQ,KINL,60.9,51.76166666666666,E,6.75,0.1875,0.0299,62.541666666666664,38.96583333333333,0.17,6500
27-017-7416,Fond Du Lac,2014-05-11,2014,5,45,NaN,0,46.70527,-92.52377,COQ,KINL,60.74,51.69291666666667,E,6.855,0.1875,0.0298,62.458333333333336,38.872083333333336,0.17,6500
27-017-7416,Fond Du Lac,2014-05-12,2014,5,29,NaN,1,46.70527,-92.52377,COQ,KINL,46.19,39.97875,E,13.254999999999999,0,0.3301,91.625,37.632083333333334,0.75,300
27-017-7416,Fond Du Lac,2014-05-12,2014,5,29,NaN,1,46.70527,-92.52377,COQ,KINL,46.17,39.96375,E,13.25,0,0.324,91.58333333333333,37.62958333333333,0.75,300
27-017-7416,Fond Du Lac,2014-05-13,2014,5,37,NaN,2,46.70527,-92.52377,COQ,KINL,53.58,44.645833333333336,W,14.265,0,0.026099999999999998,72,35.36,0.32,400
27-017-7416,Fond Du Lac,2014-05-13,2014,5,37,NaN,2,46.70527,-92.52377,COQ,KINL,53.63,44.64,W,14.29,0,0.0232,71.95833333333333,35.33833333333333,0.32,400
27-017-7416,Fond Du Lac,2014-05-14,2014,5,40,NaN,3,46.70527,-92.52377,COQ,KINL,49.99,42.60458333333333,NW,8.68,0,0,60.125,28.372083333333332,0.13,3900
27-017-7416,Fond Du Lac,2014-05-14,2014,5,40,NaN,3,46.70527,-92.52377,COQ,KINL,49.99,42.59,NW,8.655000000000001,0,0,59.916666666666664,28.3075,0.13,3900
27-017-7416,Fond Du Lac,2014-05-15,2014,5,36,NaN,4,46.70527,-92.52377,COQ,KINL,44.52,39.67375,N,6.465,0.25,9e-4,65.66666666666667,28.706666666666667,0.35,1200
27-017-7416,Fond Du Lac,2014-05-15,2014,5,36,NaN,4,46.70527,-92.52377,COQ,KINL,44.56,39.66458333333333,N,6.455,0.25,8e-4,65.58333333333333,28.669583333333332,0.35,1200
27-017-7416,Fond Du Lac,2014-05-16,2014,5,43,NaN,5,46.70527,-92.52377,COQ,KINL,53.37,44.09458333333333,Calm,5.555,0.25,0,46.08333333333333,22.476666666666667,0.3,6e3
27-017-7416,Fond Du Lac,2014-05-16,2014,5,43,NaN,5,46.70527,-92.52377,COQ,KINL,53.43,44.08833333333333,Calm,5.6,0.1875,0,45.95833333333333,22.385416666666668,0.3,6e3
27-017-7416,Fond Du Lac,2014-05-17,2014,5,52,NaN,6,46.70527,-92.52377,COQ,KINL,64.07,50.67166666666667,W,6.99,0.0625,0,41.75,23.612916666666667,0.1,9e3
27-017-7416,Fond Du Lac,2014-05-17,2014,5,52,NaN,6,46.70527,-92.52377,COQ,KINL,64.07,50.65875,W,7.035,0.0625,0,41.75,23.461666666666666,0.1,9e3
27-017-7416,Fond Du Lac,2014-05-18,2014,5,59,NaN,0,46.70527,-92.52377,COQ,KINL,71.66,59.782916666666665,SW,6.345000000000001,0.25,0,38.75,31.59125,0.12,9e3
