SITENAME,CITY,ADDRESS,UTMZONE,UTMEASTING,UTMNORTH,Latitude,Longitude,MPCA_SITE_ID,AQS_Site_ID,date,wd,ws,ReportName,Parameter,DetectionLimit,Pollutant,Result,Censored
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-06,287.102024644956,10.719870675544488,Harding High School,12113,0.00334999789502154,Cobalt (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-06,287.102024644956,10.719870675544488,Harding High School,12126,0.00508018771653666,Iron (TSP),0.2826858,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-06,287.102024644956,10.719870675544488,Harding High School,12132,0.0040198860031169,Manganese (TSP),0.0116796,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-06,287.102024644956,10.719870675544488,Harding High School,12136,0.00326225496382563,Nickel (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-06,287.102024644956,10.719870675544488,Harding High School,12154,0.00225542438175725,Selenium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-06,287.102024644956,10.719870675544488,Harding High School,12167,0.00621044735863849,Zinc (TSP),0.0254127,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-06,287.102024644956,10.719870675544488,Harding High School,14129,0.00108941706019207,Lead (TSP) LC,0.003017,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-12,344.9088198844525,6.789730575054847,Harding High School,12102,8.69460046448816e-4,Antimony (TSP),0.0012459,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-12,344.9088198844525,6.789730575054847,Harding High School,12103,0.00644828547790363,Arsenic (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-12,344.9088198844525,6.789730575054847,Harding High School,12105,0.00294674056330541,Beryllium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-12,344.9088198844525,6.789730575054847,Harding High School,12107,0.00792449352926223,Barium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-12,344.9088198844525,6.789730575054847,Harding High School,12110,0.00319726700888341,Cadmium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-12,344.9088198844525,6.789730575054847,Harding High School,12112,0.0034788661717325,Chromium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-12,344.9088198844525,6.789730575054847,Harding High School,12113,0.00334999789502154,Cobalt (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-12,344.9088198844525,6.789730575054847,Harding High School,12126,0.00508018771653666,Iron (TSP),0.1866552,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-12,344.9088198844525,6.789730575054847,Harding High School,12132,0.0040198860031169,Manganese (TSP),0.0056296,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-12,344.9088198844525,6.789730575054847,Harding High School,12136,0.00326225496382563,Nickel (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-12,344.9088198844525,6.789730575054847,Harding High School,12154,0.00225542438175725,Selenium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-12,344.9088198844525,6.789730575054847,Harding High School,12167,0.00621044735863849,Zinc (TSP),0.0145214,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-12,344.9088198844525,6.789730575054847,Harding High School,14129,0.00108941706019207,Lead (TSP) LC,0.0012839,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-18,271.4283468099205,6.468597697523466,Harding High School,12102,8.69460046448816e-4,Antimony (TSP),0.002202,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-18,271.4283468099205,6.468597697523466,Harding High School,12103,0.00644828547790363,Arsenic (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-18,271.4283468099205,6.468597697523466,Harding High School,12105,0.00294674056330541,Beryllium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-18,271.4283468099205,6.468597697523466,Harding High School,12107,0.00792449352926223,Barium (TSP),0.0092496,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-18,271.4283468099205,6.468597697523466,Harding High School,12110,0.00319726700888341,Cadmium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-18,271.4283468099205,6.468597697523466,Harding High School,12112,0.0034788661717325,Chromium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-18,271.4283468099205,6.468597697523466,Harding High School,12113,0.00334999789502154,Cobalt (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-18,271.4283468099205,6.468597697523466,Harding High School,12126,0.00508018771653666,Iron (TSP),0.1562556,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-18,271.4283468099205,6.468597697523466,Harding High School,12132,0.0040198860031169,Manganese (TSP),0.0057029,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-18,271.4283468099205,6.468597697523466,Harding High School,12136,0.00326225496382563,Nickel (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-18,271.4283468099205,6.468597697523466,Harding High School,12154,0.00225542438175725,Selenium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-18,271.4283468099205,6.468597697523466,Harding High School,12167,0.00621044735863849,Zinc (TSP),0.0118507,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-18,271.4283468099205,6.468597697523466,Harding High School,14129,0.00108941706019207,Lead (TSP) LC,0.0019031,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-24,240.12460165495105,1.6165470878255435,Harding High School,12102,8.69460046448816e-4,Antimony (TSP),0.0035994,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-24,240.12460165495105,1.6165470878255435,Harding High School,12103,0.00644828547790363,Arsenic (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-24,240.12460165495105,1.6165470878255435,Harding High School,12105,0.00294674056330541,Beryllium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-24,240.12460165495105,1.6165470878255435,Harding High School,12107,0.00792449352926223,Barium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-24,240.12460165495105,1.6165470878255435,Harding High School,12110,0.00319726700888341,Cadmium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-24,240.12460165495105,1.6165470878255435,Harding High School,12112,0.0034788661717325,Chromium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-24,240.12460165495105,1.6165470878255435,Harding High School,12113,0.00334999789502154,Cobalt (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-24,240.12460165495105,1.6165470878255435,Harding High School,12126,0.00508018771653666,Iron (TSP),0.276282,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-24,240.12460165495105,1.6165470878255435,Harding High School,12132,0.0040198860031169,Manganese (TSP),0.0075307,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-24,240.12460165495105,1.6165470878255435,Harding High School,12136,0.00326225496382563,Nickel (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-24,240.12460165495105,1.6165470878255435,Harding High School,12154,0.00225542438175725,Selenium (TSP),0.0026429,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-24,240.12460165495105,1.6165470878255435,Harding High School,12167,0.00621044735863849,Zinc (TSP),0.0214231,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-24,240.12460165495105,1.6165470878255435,Harding High School,14129,0.00108941706019207,Lead (TSP) LC,0.0056082,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-30,179.7244555202855,3.5037565256948655,Harding High School,12102,8.69460046448816e-4,Antimony (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-30,179.7244555202855,3.5037565256948655,Harding High School,12103,0.00644828547790363,Arsenic (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-30,179.7244555202855,3.5037565256948655,Harding High School,12105,0.00294674056330541,Beryllium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-30,179.7244555202855,3.5037565256948655,Harding High School,12107,0.00792449352926223,Barium (TSP),0.0086153,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-30,179.7244555202855,3.5037565256948655,Harding High School,12110,0.00319726700888341,Cadmium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-30,179.7244555202855,3.5037565256948655,Harding High School,12112,0.0034788661717325,Chromium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-30,179.7244555202855,3.5037565256948655,Harding High School,12113,0.00334999789502154,Cobalt (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-30,179.7244555202855,3.5037565256948655,Harding High School,12126,0.00508018771653666,Iron (TSP),0.4772662,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-30,179.7244555202855,3.5037565256948655,Harding High School,12132,0.0040198860031169,Manganese (TSP),0.0348737,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-30,179.7244555202855,3.5037565256948655,Harding High School,12136,0.00326225496382563,Nickel (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-30,179.7244555202855,3.5037565256948655,Harding High School,12154,0.00225542438175725,Selenium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-30,179.7244555202855,3.5037565256948655,Harding High School,12167,0.00621044735863849,Zinc (TSP),0.0316194,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-01-30,179.7244555202855,3.5037565256948655,Harding High School,14129,0.00108941706019207,Lead (TSP) LC,0.0040282,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-02-05,194.09900259335487,8.342759005376244,Harding High School,12102,8.69460046448816e-4,Antimony (TSP),0.0016702,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-02-05,194.09900259335487,8.342759005376244,Harding High School,12103,0.00644828547790363,Arsenic (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-02-05,194.09900259335487,8.342759005376244,Harding High School,12105,0.00294674056330541,Beryllium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-02-05,194.09900259335487,8.342759005376244,Harding High School,12107,0.00792449352926223,Barium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-02-05,194.09900259335487,8.342759005376244,Harding High School,12110,0.00319726700888341,Cadmium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-02-05,194.09900259335487,8.342759005376244,Harding High School,12112,0.0034788661717325,Chromium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-02-05,194.09900259335487,8.342759005376244,Harding High School,12113,0.00334999789502154,Cobalt (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-02-05,194.09900259335487,8.342759005376244,Harding High School,12126,0.00508018771653666,Iron (TSP),0.5396378,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-02-05,194.09900259335487,8.342759005376244,Harding High School,12132,0.0040198860031169,Manganese (TSP),0.0220932,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-02-05,194.09900259335487,8.342759005376244,Harding High School,12136,0.00326225496382563,Nickel (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-02-05,194.09900259335487,8.342759005376244,Harding High School,12154,0.00225542438175725,Selenium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-02-05,194.09900259335487,8.342759005376244,Harding High School,12167,0.00621044735863849,Zinc (TSP),0.0246919,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-02-05,194.09900259335487,8.342759005376244,Harding High School,14129,0.00108941706019207,Lead (TSP) LC,0.0041528,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-02-11,305.58920694338593,18.80973990843942,Harding High School,12102,8.69460046448816e-4,Antimony (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-02-11,305.58920694338593,18.80973990843942,Harding High School,12103,0.00644828547790363,Arsenic (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-02-11,305.58920694338593,18.80973990843942,Harding High School,12105,0.00294674056330541,Beryllium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-02-11,305.58920694338593,18.80973990843942,Harding High School,12107,0.00792449352926223,Barium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-02-11,305.58920694338593,18.80973990843942,Harding High School,12110,0.00319726700888341,Cadmium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-02-11,305.58920694338593,18.80973990843942,Harding High School,12112,0.0034788661717325,Chromium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2015-02-11,305.58920694338593,18.80973990843942,Harding High School,12113,0.00334999789502154,Cobalt (TSP),0,TRUE
